id,genus-name,genus-qid,genus-qid-url,genus-ipni-id,genus-ipni-id-url,genus-wfo-id,genus-wfo-id-url,genus-wfo-status,genus-powo-status,author-std-abbreviation,author1-qid,author2-qid,author3-qid,author4-qid,author5-qid,author1-qid-url,author2-qid-url,author3-qid-url,author4-qid-url,author5-qid-url,author-country,author-gender,author-female-flag,author-count,protologue-reference,protologue-pub-year,family-name-wfo,eponymy-derived-indirectly,eponymy-name,eponymy-count,eponymy-yob,eponymy-yod,eponymy-lifespan,eponymy-occupation,eponymy-author-relationship,eponymy-is-real,eponymy-is-mythical,eponymy-country,eponymy1-qid,eponymy2-qid,eponymy1-qid-url,eponymy2-qid-url,protologue-url,protologue-eponymy-stated,protologue-dedication-text,eponymy-wikipedia-url,eponymy-bionomia-url
203,Cymodocea,Q2702438,http://www.wikidata.org/entity/Q2702438,331180-2,https://www.ipni.org/n/331180-2,wfo-4000010385,https://list.worldfloraonline.org/wfo-4000010385,Accepted,accepted,K.D.Koenig,Q2623607,,,,,http://www.wikidata.org/entity/Q2623607,,,,,Germany,M,0,1,Ann. Bot. [König & Sims]. 2: 96 (1805),1805,Cymodoceaceae,0,Cymodoce,1,,,n/a,"mythological figure (nymph, nereid; Greek mythology)",,0,1,,Q15711584,,http://www.wikidata.org/entity/Q15711584,,https://bibdigital.rjb.csic.es/viewer/14566/?offset=#page=105&viewer=picture&o=bookmark&n=0&q=,1,Planta marina habitu Posidoniae. An quod scapus nobis cum Caulino stamen vocandum? An genus vere dioicum? [with the species 'Cymodocea æquorea'],https://en.wikipedia.org/wiki/Cymodoce_(mythology),Mythical person
204,Cymothoe,Q112189225,http://www.wikidata.org/entity/Q112189225,14693-1,https://www.ipni.org/n/14693-1,wfo-4000010392,https://list.worldfloraonline.org/wfo-4000010392,Synonym of Costera J.J.Sm.,synonym of Costera J.J.Sm.,Airy Shaw,Q939981,,,,,http://www.wikidata.org/entity/Q939981,,,,,UK,M,0,1,Bull. Misc. Inform. Kew 1935(3): 150 (1935),1935,Ericaceae,0,Cymothoe,1,,,n/a,"mythological figure (nymph, nereid; Greek mythology)",,0,1,,Q15711586,,http://www.wikidata.org/entity/Q15711586,,https://doi.org/10.2307/4107114,1,quaedam Nereis.,https://en.wikipedia.org/wiki/Cymothoe_(mythology),Mythical person
205,Cytheris,Q87290242,http://www.wikidata.org/entity/Q87290242,29203-1,https://www.ipni.org/n/29203-1,wfo-4000010589,https://list.worldfloraonline.org/wfo-4000010589,Synonym of Nephelaphyllum Blume,synonym of Nephelaphyllum Blume,Lindl.,Q378629,,,,,http://www.wikidata.org/entity/Q378629,,,,,UK,M,0,1,Gen. Sp. Orchid. Pl.: 128 (1831),1831,Orchidaceae,0,Volumnia Cytheris,1,unknown,unknown,1st century BCE,"courtesan, dancer, stage actor",,1,0,Ancient Rome,Q6991145,,http://www.wikidata.org/entity/Q6991145,,https://www.biodiversitylibrary.org/page/393390,0,Not explained in original publication,https://en.wikipedia.org/wiki/Volumnia_Cytheris,Not in Bionomia
206,Dalhousiea,Q5210884,http://www.wikidata.org/entity/Q5210884,22205-1,https://www.ipni.org/n/22205-1,wfo-4000010685,https://list.worldfloraonline.org/wfo-4000010685,Accepted,accepted,Wall. ex Benth.,Q731808,,,,,http://www.wikidata.org/entity/Q731808,,,,,UK,M,0,1,Commentat. Legum. Gen.: 5 (1837),1837,Fabaceae,0,Christian Ramsay,1,1786,1839,1786–1839,"Countess of Dalhousie, hostess, botanical collector",,1,0,UK,Q18670910,,http://www.wikidata.org/entity/Q18670910,,https://www.biodiversitylibrary.org/page/11766133,0,Not explained in original publication,https://en.wikipedia.org/wiki/Christian_Ramsay,https://bionomia.net/Q18670910
207,Danaidia,Q21447364,http://www.wikidata.org/entity/Q21447364,24176-1,https://www.ipni.org/n/24176-1,wfo-4100003085,https://list.worldfloraonline.org/wfo-4100003085,Synonym of Danae Medik.,synonym of Danae Medik.,Link,Q215466,,,,,http://www.wikidata.org/entity/Q215466,,,,,Germany,M,0,1,Handbuch 1: 274 (1829),1829,Asparagaceae,0,Danaë,1,,,n/a,mythological figure,,0,1,,Q190582,,http://www.wikidata.org/entity/Q190582,,https://www.biodiversitylibrary.org/page/53334903,1,Danae.,https://en.wikipedia.org/wiki/Dana%C3%AB,Mythical person
208,Danais,Q5214905,http://www.wikidata.org/entity/Q5214905,34457-1,https://www.ipni.org/n/34457-1,wfo-4000010728,https://list.worldfloraonline.org/wfo-4000010728,Accepted,accepted,Comm. ex Vent.,Q290065,,,,,http://www.wikidata.org/entity/Q290065,,,,,France,M,0,1,Tabl. Règn. Vég. 2: 584 (1799),1799,Rubiaceae,0,Danais,1,,,n/a,"mythological figure (nymph, danaid; Greek mythology)",,0,1,,Q10466497,,http://www.wikidata.org/entity/Q10466497,,https://www.biodiversitylibrary.org/page/55239336,0,Not explained in original publication,No English Wikipedia article,Mythical person
209,Daphne,Q122990,http://www.wikidata.org/entity/Q122990,30024583-2,https://www.ipni.org/n/30024583-2,wfo-4000010759,https://list.worldfloraonline.org/wfo-4000010759,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Sp. Pl. 356. (1753),1753,Thymelaeaceae,0,Daphne,1,,,n/a,mythological figure,,0,1,,Q194015,,http://www.wikidata.org/entity/Q194015,,https://www.biodiversitylibrary.org/page/358375,0,Not explained in original publication,https://en.wikipedia.org/wiki/Deianira,Mythical person
210,Daphnidium,Q87149325,http://www.wikidata.org/entity/Q87149325,21388-1,https://www.ipni.org/n/21388-1,wfo-4000010760,https://list.worldfloraonline.org/wfo-4000010760,Synonym of Lindera Thunb.,synonym of Lindera Thunb.,Nees,Q76349,,,,,http://www.wikidata.org/entity/Q76349,,,,,Germany,M,0,1,"N.Wallich, Pl. Asiat. Rar. 2: 61 (1831)",1831,Lauraceae,0,Daphne,1,,,n/a,mythological figure,,0,1,,Q194015,,http://www.wikidata.org/entity/Q194015,,https://www.biodiversitylibrary.org/page/452125,0,Not explained in original publication,https://en.wikipedia.org/wiki/Deianira,Mythical person
211,Daphniphyllum,Q41436,http://www.wikidata.org/entity/Q41436,15293-1,https://www.ipni.org/n/15293-1,wfo-4000010764,https://list.worldfloraonline.org/wfo-4000010764,Accepted,accepted,Blume,Q76816,,,,,http://www.wikidata.org/entity/Q76816,,,,,Germany,M,0,1,Bijdr. Fl. Ned. Ind.: 1152 (1827),1827,Daphniphyllaceae,0,Daphne,1,,,n/a,mythological figure,,0,1,,Q194015,,http://www.wikidata.org/entity/Q194015,,https://www.biodiversitylibrary.org/page/429851,0,Not explained in original publication,https://en.wikipedia.org/wiki/Deianira,Mythical person
212,Davilanthus,Q51615295,http://www.wikidata.org/entity/Q51615295,77111715-1,https://www.ipni.org/n/77111715-1,wfo-4001303184,https://list.worldfloraonline.org/wfo-4001303184,Accepted,accepted,E.E.Schill. & Panero,Q5819979,Q2716310,,,,http://www.wikidata.org/entity/Q5819979,http://www.wikidata.org/entity/Q2716310,,,,"USA, Mexico",MM,0,2,Brittonia 62(4): 317 (2010),2010,Asteraceae,0,Patricia Dávila Aranda,1,1955,current,1955–current,botanist,colleague and co-author of the authors,1,0,Mexico,Q13423779,,http://www.wikidata.org/entity/Q13423779,,https://www.jstor.org/stable/40980900,1,The genus name honors Dr. Patricia Dávila Aranda who has contributed greatly to the conservation and knowledge of the fascinating flora of the Tehuacán Valley area and who has helped to facilitate the studies of other botanists working throughout Mexico.,No English Wikipedia article,Not in Bionomia
213,Dayia,Q5800552,http://www.wikidata.org/entity/Q5800552,1015851-1,https://www.ipni.org/n/1015851-1,wfo-4000010895,https://list.worldfloraonline.org/wfo-4000010895,Accepted,accepted,J.M.Porter,Q13222159,,,,,http://www.wikidata.org/entity/Q13222159,,,,,USA,M,0,1,Aliso 19(1): 71 (2000),2000,Polemoniaceae,0,Alva Day Grant,1,1920,2014,1920–2014,"botanist, botanical collector",,1,0,USA,Q5671278,,http://www.wikidata.org/entity/Q5671278,,https://scholarship.claremont.edu/cgi/viewcontent.cgi?article=1213&context=aliso,1,"The generic name honors Alva G. Day, who has contributed much to the understanding of morphological diversity in Polemoniaceae.",No English Wikipedia article,https://bionomia.net/Q5671278
214,Deianira,Q938219,http://www.wikidata.org/entity/Q938219,16527-1,https://www.ipni.org/n/16527-1,wfo-4000010976,https://list.worldfloraonline.org/wfo-4000010976,Accepted,accepted,Cham. & Schltdl.,Q154782,Q62826,,,,http://www.wikidata.org/entity/Q154782,http://www.wikidata.org/entity/Q62826,,,,"Germany, Germany",MM,0,2,Linnaea 1: 195 (1826),1826,Gentianaceae,0,Deianira,1,,,n/a,mythical figure (Greek mythology),,0,1,,Q272000,,http://www.wikidata.org/entity/Q272000,,https://www.biodiversitylibrary.org/page/93459,1,Deianirae nymphae,https://en.wikipedia.org/wiki/Deianira,Mythical person
215,Derenbergiella,Q87284571,http://www.wikidata.org/entity/Q87284571,16158-1,https://www.ipni.org/n/16158-1,wfo-4000011165,https://list.worldfloraonline.org/wfo-4000011165,Synonym of Mesembryanthemum L.,synonym of Mesembryanthemum L.,Schwantes,Q78016,,,,,http://www.wikidata.org/entity/Q78016,,,,,Germany,M,0,1,Gartenwelt 32: 599 (1928),1928,Aizoaceae,0,Louise Martha Derenberg & Julius Derenberg,2,unknown,unknown,unknown,unknown,wife of a friend of the author,1,0,Germany,Q109230125,,http://www.wikidata.org/entity/Q109230125,,http://gartentexte-digital.ub.tu-berlin.de/archiv/Gartenwelt/Jg.32/Heft_43.pdf (in copyright still in the US),1,"Ich benenne diese höchst eigentümliche Pflanze nach meinem verstorbenen Freunde Dr. J. Derenberg und seiner hoch verehrten Gattin als Zeichen der Erinnerung an zahllose glückliche Stunden, die wir miteinander im Kreise unserer geliebten afrikanischen Pfleglinge verbrachten.",No English Wikipedia article,Not in Bionomia
216,Deverra,Q9297058,http://www.wikidata.org/entity/Q9297058,39909-1,https://www.ipni.org/n/39909-1,wfo-4000011248,https://list.worldfloraonline.org/wfo-4000011248,Accepted,accepted,DC.,Q123057,,,,,http://www.wikidata.org/entity/Q123057,,,,,Switzerland,M,0,1,Coll. Mém. 5: 45 (1829),1829,Apiaceae,0,Deverra,1,,,n/a,goddess for childbirth and midwives (Roman mythology),,0,1,,Q3025430,,http://www.wikidata.org/entity/Q3025430,,,1,Deverra était chez les anciens le nom de la déese du balayage.,https://en.wikipedia.org/wiki/Deverra,Mythical person
217,Devia,Q5266972,http://www.wikidata.org/entity/Q5266972,925282-1,https://www.ipni.org/n/925282-1,wfo-4000011249,https://list.worldfloraonline.org/wfo-4000011249,Accepted,accepted,Goldblatt & J.C.Manning,Q610293,Q9012408,,,,http://www.wikidata.org/entity/Q610293,http://www.wikidata.org/entity/Q9012408,,,,"USA/South Africa, South Africa",MM,0,2,Ann. Missouri Bot. Gard. 77(2): 362 (1990),1990,Iridaceae,0,Miriam Phoebe de Vos,1,1912,2005,1912–2005,"botanist, botanical collector, university teacher",,1,0,South Africa,Q5694943,,http://www.wikidata.org/entity/Q5694943,,https://www.biodiversitylibrary.org/page/28000850,1,"The species is assigned to a new genus, Devia, named in honor of Dr. M. P. de Vos, of Stellenbosch, South Africa, in recognition of her extensive systematic, anatomical, and embryological research in Iridaceae and other families of southern African plants.",https://en.wikipedia.org/wiki/Miriam_Phoebe_de_Vos,https://bionomia.net/Q5694943
218,Dewinterella,Q87181959,http://www.wikidata.org/entity/Q87181959,979946-1,https://www.ipni.org/n/979946-1,wfo-4000011259,https://list.worldfloraonline.org/wfo-4000011259,Synonym of Hessea Herb.,synonym of Hessea Herb.,D.Müll.-Doblies & U.Müll.-Doblies,Q5275198,Q6158207,,,,http://www.wikidata.org/entity/Q5275198,http://www.wikidata.org/entity/Q6158207,,,,"Germany, Germany",MF,1,2,Feddes Repert. 105(5-6): 341 (1994),1994,Amaryllidaceae,0,Mayda Doris Henderson (de Winter) & Bernhard de Winter,2,1928,2015,1928–2015,"botanist, botanical collector",wife of a friend of the author,1,0,South Africa,Q20015387,,http://www.wikidata.org/entity/Q20015387,,https://doi.org/10.1002/FEDR.19941050513 (in copyright),1,"Hoc genus delicatulum in honorem amici et Botanici veri (PRE), Bernhard de Winter, anniversarii septuagesimi causa (pridie Kalendis Augustus A. D. MXMIV) non minus uxoris botanicae eius Mayda cordiali cum gratitudine nominamus.",https://en.wikipedia.org/wiki/Mayda_Doris_Henderson,https://bionomia.net/Q20015387
219,Dianella,Q630333,http://www.wikidata.org/entity/Q630333,24187-1,https://www.ipni.org/n/24187-1,wfo-4000011311,https://list.worldfloraonline.org/wfo-4000011311,Accepted,accepted,Lam. ex Juss.,Q223963,,,,,http://www.wikidata.org/entity/Q223963,,,,,France,M,0,1,Gen. Pl.: 41 (1789),1789,Asphodelaceae,0,Diana,1,,,n/a,Roman goddess (of the hunt the moon and birthing),,0,1,,Q132543,,http://www.wikidata.org/entity/Q132543,,https://www.biodiversitylibrary.org/page/720930,1,Dianelle des bois ... [Diana...] La reine des bois,https://en.wikipedia.org/wiki/Diana_(mythology),Mythical person
220,Dibridsonia,Q94149254,http://www.wikidata.org/entity/Q94149254,77195146-1,https://www.ipni.org/n/77195146-1,wfo-4100000389,https://list.worldfloraonline.org/wfo-4100000389,Accepted,accepted,K.M.Wong,Q5959428,,,,,http://www.wikidata.org/entity/Q5959428,,,,,Malaysia,M,0,1,Reinwardtia 17(2): 115 (2018),2018,Rubiaceae,0,Diane Mary Bridson,1,1942,current,1942–current,"botanist, botanical collector",,1,0,UK,Q4096470,,http://www.wikidata.org/entity/Q4096470,,https://doi.org/10.14203/reinwardtia.v17i2.3648,1,"The genus honours Diane M. Bridson, whose research on the taxonomy of the Canthium complex at the Royal Botanic Gardens, Kew, was both illuminating and inspiring.",https://en.wikipedia.org/wiki/Diane_Mary_Bridson,https://bionomia.net/0000-0002-8016-5918
221,Dieterlea,Q8471050,http://www.wikidata.org/entity/Q8471050,925010-1,https://www.ipni.org/n/925010-1,wfo-4000011689,https://list.worldfloraonline.org/wfo-4000011689,Synonym of Ibervillea Greene,synonym of Ibervillea Greene,E.J.Lott,Q13423803,,,,,http://www.wikidata.org/entity/Q13423803,,,,,USA,F,1,1,"Brittonia 38(4): 407, 410 (1986)",1986,Cucurbitaceae,0,Jennie van Ackeren Dieterle,1,1909,1999,1909–1999,"botanist, botanical collector, curator, university teacher, explorer",,1,0,USA,Q21394470,,http://www.wikidata.org/entity/Q21394470,,https://doi.org/10.2307/2807088,1,"The name Dieterlea honors Mrs. Jennie Van Ackeren Dieterle (1909-), student of American Cucurbitaceae and for many years a member of the staff of the University of Michigan Herbarium.",No English Wikipedia article,https://bionomia.net/Q21394470
222,Dionaea,Q12311673,http://www.wikidata.org/entity/Q12311673,14418-1,https://www.ipni.org/n/14418-1,wfo-4000011831,https://list.worldfloraonline.org/wfo-4000011831,Accepted,accepted,J.Ellis,Q934747,,,,,http://www.wikidata.org/entity/Q934747,,,,,UK/Ireland,M,0,1,Nova Acta Regiae Soc. Sci. Upsal. 1: 98 (1773),1773,Droseraceae,0,Dione,1,,,n/a,Greek goddess,,0,1,,Q199923,,http://www.wikidata.org/entity/Q199923,,https://www.biodiversitylibrary.org/page/57320958,0,Not explained in original publication,https://en.wikipedia.org/wiki/Dione_(Titaness),Mythical person
223,Dirca,Q3487223,http://www.wikidata.org/entity/Q3487223,39231-1,https://www.ipni.org/n/39231-1,wfo-4000012100,https://list.worldfloraonline.org/wfo-4000012100,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Sp. Pl. 1: 358 (1753),1753,Thymelaeaceae,0,Dirce,1,,,n/a,mythological figure (nymph; Greek mythology),,0,1,,Q850192,,http://www.wikidata.org/entity/Q850192,,https://www.biodiversitylibrary.org/page/358377,0,Not explained in original publication,https://en.wikipedia.org/wiki/Dirce,Mythical person
224,Dircaea,Q87248364,http://www.wikidata.org/entity/Q87248364,17007-1,https://www.ipni.org/n/17007-1,wfo-4000012101,https://list.worldfloraonline.org/wfo-4000012101,Accepted,synonym of Sinningia Nees,Decne.,Q966069,,,,,http://www.wikidata.org/entity/Q966069,,,,,France,M,0,1,"Rev. Hort. (Paris), sér. 3, 2: 466 (1848)",1848,Gesneriaceae,0,Dirce,1,,,n/a,mythological figure (nymph; Greek mythology),,0,1,,Q850192,,http://www.wikidata.org/entity/Q850192,,https://www.biodiversitylibrary.org/page/49676896,1,"Nom mythologique d’une nymphe qui, ayant osé comparer sa beauté à celle de Pallas, fut changée en poisson. - La corolle des Dircaea rappelle la forme de certains poissons.",https://en.wikipedia.org/wiki/Dirce,Mythical person
225,Dirtea,Q98382940,http://www.wikidata.org/entity/Q98382940,7261-1,https://www.ipni.org/n/7261-1,wfo-4000012106,https://list.worldfloraonline.org/wfo-4000012106,Synonym of Commelina L.,synonym of Commelina Plum. ex L.,Raf.,Q364857,,,,,http://www.wikidata.org/entity/Q364857,,,,,France/USA,M,0,1,Fl. Tellur. 3: 69 (1837),1837,Commelinaceae,0,Dirtea,1,,,n/a,nymph,,0,1,,Q111358576,,http://www.wikidata.org/entity/Q111358576,,https://www.biodiversitylibrary.org/page/7430461,1,(Nymph),No English Wikipedia article,Mythical person
226,Disa,Q599025,http://www.wikidata.org/entity/Q599025,325749-2,https://www.ipni.org/n/325749-2,wfo-4000012107,https://list.worldfloraonline.org/wfo-4000012107,Accepted,accepted,Bergius,Q5572213,,,,,http://www.wikidata.org/entity/Q5572213,,,,,Sweden,M,0,1,Descr. Pl. Cap. 348 (1767),1767,Orchidaceae,0,Disa,1,,,n/a,legendary Swedish princess,,0,1,,Q4113294,,http://www.wikidata.org/entity/Q4113294,,https://bibdigital.rjb.csic.es/viewer/13844/?offset=1#page=384&viewer=picture&o=bookmark&n=0&q= (BHL scanning request),0,Not explained in original publication,https://en.wikipedia.org/wiki/Disa,Mythical person
227,Doerriena,Q111585381,http://www.wikidata.org/entity/Q111585381,6252-1,https://www.ipni.org/n/6252-1,wfo-4000012338,https://list.worldfloraonline.org/wfo-4000012338,Synonym of Moenchia Ehrh.,synonym of Cerastium Tourn. ex L.,Borkh.,Q63324,,,,,http://www.wikidata.org/entity/Q63324,,,,,Germany,M,0,1,Rhein. Mag. Erweit. Naturk. 1: 528 (1793),1793,Caryophyllaceae,0,Catharina Helena Dörrien,1,1717,1795,1717–1795,"governess, botanist, botanical artist",,1,0,Germany,Q1050781,,http://www.wikidata.org/entity/Q1050781,,"https://www.digitale-sammlungen.de/en/view/bsb10074929?page=548,549 (BHL scanning request)",1,"Moenchiam vocavit cel. Ehrhart; cum autem in Dn. Rothii flora germanica Moenchia jam occurrit, in honorem virginis celeberrimae Catharinae Helenae Doerrien, florae nassovicae autricis, Doerrienam vocare volui. [on page 16: https://www.digitale-sammlungen.de/view/bsb10301153?page=20,21]",https://en.wikipedia.org/wiki/Catharina_Helena_D%C3%B6rrien,Not in Bionomia
228,Donnellyanthus,Q18352309,http://www.wikidata.org/entity/Q18352309,77115776-1,https://www.ipni.org/n/77115776-1,wfo-4000012422,https://list.worldfloraonline.org/wfo-4000012422,Accepted,accepted,Borhidi,Q548434,,,,,http://www.wikidata.org/entity/Q548434,,,,,Hungary,M,0,1,Acta Bot. Hung. 53(3-4): 275 (-278) (2011),2011,Rubiaceae,0,Nelly Diego Pérez & John Donnell Smith,2,unknown,unknown,"unknown (fl. 1970, 2011)","botanist, botanical collector",,1,0,Mexico,Q106865122,,http://www.wikidata.org/entity/Q106865122,,https://akjournals.com/view/journals/034/53/3-4/article-p273.xml,1,"Genus novum in honorem auctoris speciei clmo J. Donnell-Smith et directoris Laboratorii Plantae Phanerogamae Facultatis Scientiarum Universitatis Nationalis Autonomicae Mexicanae, Nelly Diego-Pérez dedicatum.",No English Wikipedia article,Not in Bionomia
229,Dorisia,Q87229157,http://www.wikidata.org/entity/Q87229157,12075-1,https://www.ipni.org/n/12075-1,wfo-4000012442,https://list.worldfloraonline.org/wfo-4000012442,Synonym of Mastixiodendron Melch.,synonym of Mastixiodendron Melch.,Gillespie,Q18984952,,,,,http://www.wikidata.org/entity/Q18984952,,,,,USA,M,0,1,Hooker's Icon. Pl. 32: ad t 3190 (1933),1933,Rubiaceae,0,Doris Kildale Gillespie (later Niles),1,1903,1995,1903–1995,"botanist, botanical collector",wife of author,1,0,USA,Q108807387,,http://www.wikidata.org/entity/Q108807387,,https://www.biodiversitylibrary.org/page/57655846,1,"Named in honour of my wife, Doris Kildale Gillespie, Ph.D., a well-known Californian plant-collector.",No English Wikipedia article,https://bionomia.net/Q108807387
230,Dorothea,Q87195609,http://www.wikidata.org/entity/Q87195609,34517-1,https://www.ipni.org/n/34517-1,wfo-4000012447,https://list.worldfloraonline.org/wfo-4000012447,Synonym of Aulacocalyx Hook.f.,synonym of Aulacocalyx Hook.f.,Wernham,Q5894710,,,,,http://www.wikidata.org/entity/Q5894710,,,,,UK,M,0,1,"Cat. Pl. Oban [Titelblatt], 46 (1913)",1913,Rubiaceae,0,Dorothy Talbot,1,1871,1916,1871–1916,"ethnographer, author, botanical collector, scientific illustrator, explorer",,1,0,UK,Q53507569,,http://www.wikidata.org/entity/Q53507569,,https://www.biodiversitylibrary.org/page/5876324,0,Not explained in original publication [type species is Dorothea Talbotii].,No English Wikipedia article,https://bionomia.net/Q53507569
